,Acatitla,Aculco,Agrícola Oriental,Allende,Apatlaco,Aquiles Serdán,Aragón,Atlalilco,Auditorio,Autobuses del Norte,Balbuena,Balderas,Barranca del Muerto,Bellas Artes,Bondojito,Bosque de Aragón,Boulevard Puerto Aéreo,Buenavista,Calle 11,Camarones,Canal de San Juan,Canal del Norte,Candelaria,Centro Médico,Cerro de la Estrella,Chabacano,Chapultepec,Chilpancingo,Ciudad Deportiva,Colegio Militar,Constitución de 1917,Constituyentes,Consulado,Copilco,Coyoacán,Coyuya,Cuatro Caminos,Cuauhtémoc,Cuitláhuac,Culhuacán,Deportivo 18 de Marzo,Deportivo Oceanía,División del Norte,Doctores,Eduardo Molina,Eje Central,El Rosario,Ermita,Escuadrón 201,Etiopía/Plaza de la Transparencia,Eugenia,Ferrería/Arena Ciudad de México,Fray Servando,Garibaldi/Lagunilla,General Anaya,Gomez Farías,Guelatao,Guerrero,Hangares,Hidalgo,Hospital 20 de Noviembre,Hospital General,Indios Verdes,Instituto del Petróleo,Insurgentes,Insurgentes Sur,Isabel La Católica,Iztacalco,Iztapalapa,Jamaica,Juanacatlán,Juárez,La Raza,La Viga,La Villa/Basílica,Lagunilla,Lindavista,Lomas Estrella,Lázaro Cárdenas,Martín Carrera,Merced,Mexicaltzingo,Miguel Ángel de Quevedo,Misterios,Mixcoac,Mixhiuca,Moctezuma,Morelos,Nativitas,Niños Héroes/Poder Judicial CDMX,Nopalera,Normal,Norte 45,Obrera,Observatorio,Oceanía,Olivos,Panteones,Pantitlán,Parque de los Venados,Patriotismo,Periferico Oriente,Peñón Viejo,Pino Suárez,Polanco,Politécnico,Popotla,Portales,Potrero,Puebla,Refinería,Revolución,Ricardo Flores Magón,Romero Rubio,Salto del Agua,San Andres Tomatlán,San Antonio,San Antonio Abad,San Cosme,San Joaquín,San Juan de Letrán,San Lázaro,San Pedro de Los Pinos,Santa Anita,Santa Marta,Sevilla,Tacuba,Tacubaya,Talismán,Tasqueña,Tepalcates,Tepito,Terminal Aérea,Tezonco,Tezozómoc,Tlaltenco,Tlatelolco,Tláhuac,UAM Azcapotzalco,UAM-I,Universidad,Valle Gómez,Vallejo,Velódromo,Viaducto,Villa de Aragón,Villa de Cortés,Viveros/Derechos Humanos,Xola,Zapata,Zapotitlán,Zaragoza,Zócalo/Tenochtitlan
Constituyentes,0.18123505892062977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009894538987969395,0.0,0.09061752946031489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015560201931837634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09061752946031489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01709442082490194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011873858570549707,0.0,0.02720730098569065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01382079179428863,0.0,0.0,0.0,0.09061752946031489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03341604893114808,0.0,0.0,0.0,0.0,0.007475417376500131,0.015922161008270697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18123505892062977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012012570309576661,0.0,0.0,0.0,0.09061752946031489,0.0,0.009231976823566612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09061752946031489,0.010932947312865886
Consulado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019116508930803935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0335732021070475,0.17781151538693482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029174464843350855,0.0,0.0,0.0,0.0,0.0,0.046751712851717094,0.0,0.0,0.0,0.0,0.0,0.17781151538693482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03050581265092324,0.0,0.0,0.0,0.0,0.0,0.0,0.17781151538693482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027775703935398088,0.0,0.0,0.012689578678266542,0.0,0.0,0.0,0.0,0.014373046447668729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027474290161011487,0.0,0.0,0.0473196178460735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17781151538693482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copilco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04704928897317636,0.0,0.008294404746939547,0.0,0.0,0.0,0.01274209400750608,0.0,0.0,0.0,0.0,0.013020353644778814,0.0,0.0,0.019434929267117314,0.0,0.030104067502763777,0.0,0.0,0.0,0.0,0.0,0.07444197241830657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07444197241830657,0.0,0.0,0.0,0.0,0.07444197241830657,0.0,0.0,0.01265545860291091,0.0,0.0,0.0,0.01932860966881572,0.0,0.010026951734420593,0.0,0.0,0.024952550255759584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07444197241830657,0.026531852275152767,0.0,0.0,0.0,0.0,0.0,0.0,0.07444197241830657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02599281108401665,0.07444197241830657,0.0,0.0,0.0,0.023613948401824958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07444197241830657,0.0,0.0,0.0,0.0,0.02046945885257335,0.0,0.07444197241830657,0.0,0.010057013021431877,0.0,0.0,0.0,0.0,0.0,0.015121481331055746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07444197241830657,0.0,0.0,0.0,0.0,0.010626974864996988,0.0,0.0,0.0
Coyoacán,0.08413918398269866,0.0,0.0,0.0,0.0,0.0,0.0,0.016356711068616102,0.019109118122510104,0.0,0.0,0.010268600397111045,0.0,0.0094438311248016,0.0,0.0,0.0,0.014421580046354925,0.0,0.0,0.0,0.0,0.0,0.010941713833418593,0.0,0.01511721019632169,0.0,0.0,0.0,0.0,0.015262174171080299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04713024819614634,0.0,0.0,0.0,0.0,0.0,0.0,0.015958036299514596,0.0,0.0,0.0,0.0,0.0,0.0,0.08413918398269866,0.0,0.0,0.022144213280508702,0.0,0.03120025249126796,0.0,0.08413918398269866,0.014383977598238335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015520534702523472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08413918398269866,0.0,0.013062963667498206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08413918398269866,0.02618676910503952,0.0,0.0,0.023640282438024043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01386240713923978,0.0,0.0,0.0,0.08413918398269866,0.0,0.0,0.021766413414957955,0.0,0.0,0.0,0.0,0.04488176313455669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08413918398269866,0.0,0.0,0.0,0.0,0.0,0.0,0.010366911693379305
Coyuya,0.07206101983255842,0.0,0.0,0.0,0.0,0.0,0.0,0.014143684040398499,0.01653465029371309,0.0,0.0,0.008652131191016328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009234245221274447,0.0,0.01270159659431088,0.0,0.0,0.0,0.0,0.0,0.07206101983255842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013768414868949712,0.0,0.013728873437834868,0.0,0.0,0.0,0.01220763777262922,0.0,0.0,0.0,0.0,0.0,0.013999757463251725,0.0,0.0,0.0,0.0,0.0,0.0,0.07206101983255842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07206101983255842,0.0,0.0,0.07206101983255842,0.0,0.0,0.0,0.0,0.0,0.07206101983255842,0.0,0.0,0.0,0.011625047576789997,0.0,0.0,0.01535129412485993,0.07206101983255842,0.0,0.0,0.0,0.011794673502875518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011879663344923278,0.0,0.07206101983255842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014442399539695179,0.0,0.0,0.07206101983255842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07206101983255842,0.01034429853209989,0.07206101983255842,0.0,0.016920414337235137
Cuatro Caminos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08128870333217468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05408332559031458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666552371555772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07071855421502782,0.0,0.0,0.0,0.0,0.0,0.059349029453329455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06790515025357628
Cuauhtémoc,0.0,0.0,0.0,0.011979798243538354,0.0,0.0,0.0,0.018424650964016038,0.0,0.0,0.0,0.016870757978135087,0.0,0.010501875497568673,0.0,0.04750188788310717,0.0,0.008330474775411992,0.0,0.0,0.0,0.0,0.0,0.006218637279931868,0.0,0.027733982447106263,0.04750188788310717,0.0,0.04750188788310717,0.0,0.017109361279293214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009797042684182432,0.0,0.0,0.0,0.0,0.0,0.02728983708876809,0.018032340879574373,0.0,0.009160713324195402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012626230584615619,0.04750188788310717,0.021268673998354068,0.04750188788310717,0.0,0.0,0.0,0.008319069025524772,0.0,0.04750188788310717,0.0,0.0,0.04750188788310717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008580395411805716,0.0,0.0,0.0,0.007531787632909092,0.0,0.0,0.0,0.0,0.0,0.0,0.04750188788310717,0.0,0.0,0.0,0.0077618090388264106,0.0,0.0,0.013877132319059151,0.04750188788310717,0.04750188788310717,0.0,0.0,0.026099289028504682,0.0,0.0,0.0,0.0,0.0,0.04750188788310717,0.0,0.0,0.0,0.0,0.0,0.0,0.04750188788310717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013602266265621468,0.004968013546410573,0.0,0.017365000303529846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04750188788310717,0.0,0.0,0.04750188788310717,0.011524430039616533
Cuitláhuac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101794733272461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01174071196014137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09253795896895606,0.09253795896895606,0.0,0.0,0.0,0.0,0.018585801990641825,0.0,0.09253795896895606,0.0,0.0,0.0,0.0,0.0,0.0,0.033044282395225465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02332988601639624,0.0,0.006232194137532915,0.0,0.0,0.0,0.0,0.0159544654148877,0.0,0.0,0.0,0.0,0.18507591793791212,0.0,0.0,0.0,0.0,0.0,0.09253795896895606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006883955550453375,0.0,0.0,0.0,0.0,0.01483497842016318,0.0,0.0,0.09253795896895606,0.0,0.0,0.0,0.0,0.0,0.0,0.09253795896895606,0.015128885970702553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09253795896895606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011243734096004777
Culhuacán,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00919312104007762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07606459950579467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07606459950579467,0.015354322967350719,0.0,0.0,0.0,0.0,0.0,0.0,0.04041178662865536,0.0,0.0,0.0,0.0,0.0,0.012773200235889886,0.0,0.0,0.0,0.010169799924495897,0.0,0.009934062184242849,0.0,0.0,0.013141544705972574,0.0,0.0,0.0,0.07606459950579467,0.0,0.0,0.0,0.0,0.0,0.014044991201400767,0.0,0.0,0.0,0.0,0.0,0.07606459950579467,0.07606459950579467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07606459950579467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005666685322776543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07606459950579467,0.0,0.012485168460314123,0.0,0.0,0.0,0.07606459950579467,0.07606459950579467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15212919901158933,0.0,0.0,0.0,0.0,0.0,0.010858164032106845,0.0,0.0,0.00925655873297535
Deportivo 18 de Marzo,0.0,0.0,0.0,0.0,0.0,0.025856821577512276,0.0,0.0,0.0,0.05171364315502455,0.0,0.0031839764678512406,0.0,0.0029337993698170277,0.0,0.0,0.0,0.017570650224871052,0.0,0.0,0.0,0.0,0.00900691486502773,0.016288375911041514,0.025856821577512276,0.011541572569110157,0.05171364315502455,0.0,0.0,0.0,0.026945986205459772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025856821577512276,0.0,0.005367436771932189,0.0,0.0,0.025856821577512276,0.0,0.025856821577512276,0.0,0.0,0.025856821577512276,0.0050509196394109696,0.025856821577512276,0.0,0.0,0.004497840827147833,0.025856821577512276,0.0,0.0,0.007005639527247457,0.0,0.010313723540316486,0.0,0.025856821577512276,0.009023406538910086,0.0,0.0,0.025856821577512276,0.025856821577512276,0.0,0.0,0.025856821577512276,0.0,0.0,0.00488900703862758,0.0,0.0,0.025856821577512276,0.0,0.0,0.0,0.0,0.0,0.025856821577512276,0.0,0.0,0.004108419660589748,0.0,0.0,0.0,0.0,0.006011926411631367,0.0,0.0,0.0,0.0,0.0,0.0,0.025856821577512276,0.0,0.007719440552723076,0.0,0.025856821577512276,0.0,0.0,0.0167389636379575,0.00470380154641985,0.0,0.0,0.0,0.05171364315502455,0.0,0.025856821577512276,0.0,0.0,0.0,0.004354692043773774,0.0,0.0,0.0,0.0,0.0,0.0,0.010359799489298334,0.0,0.0,0.0,0.025856821577512276,0.014634776662333732,0.010637657170370539,0.0,0.014236655356120561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025856821577512276,0.025856821577512276,0.025856821577512276,0.025856821577512276,0.0,0.025856821577512276,0.007506627772367426,0.0,0.0,0.015520164451787206
Deportivo Oceanía,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012287701494486714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02744798641987278,0.11271497304270203,0.010264876551780556,0.0,0.023720734722619916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021941667095997118,0.021201473979427437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019023434737398853,0.0,0.0,0.0,0.0,0.0,0.0,0.11271497304270203,0.0,0.0,0.0,0.11271497304270203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017137482081670062,0.0,0.0,0.0,0.0,0.0,0.0,0.11271497304270203,0.0,0.0,0.0,0.0,0.0,0.0,0.00847853786339031,0.0,0.0,0.0,0.0,0.009522674673295688,0.01966559218084025,0.0,0.0,0.11271497304270203,0.0,0.11271497304270203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014706059748082008,0.0,0.0,0.0,0.0,0.030257751946525035,0.022630831046543814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01608613055776924,0.0,0.0,0.049337226644088
División del Norte,0.0,0.0,0.0,0.0,0.08473311695343524,0.0,0.0,0.016251014582105032,0.0,0.0,0.0,0.029183011305187006,0.0,0.018270999139032455,0.0,0.0,0.0,0.027986418528466676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007758883861790534,0.0,0.018024972829118073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0171172566729777,0.0,0.0,0.0,0.0,0.0,0.0,0.03072298681040401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011288208875217703,0.0,0.0,0.028399643939980616,0.0,0.014386265650966743,0.0,0.0,0.08473311695343524,0.08473311695343524,0.0,0.0,0.0,0.01565936800398704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1694662339068705,0.0,0.08473311695343524,0.0,0.012448126796635782,0.0,0.0,0.0,0.0,0.007181244446703029,0.0,0.0,0.0,0.08473311695343524,0.0,0.0,0.08473311695343524,0.0,0.0,0.0,0.013927521499225512,0.0,0.0,0.0,0.0,0.0,0.0,0.022175044632421193,0.0,0.0,0.0,0.0,0.0,0.008849608172795382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012196471850978599,0.0,0.0,0.010308016774524961
Doctores,0.0,0.0,0.0,0.0,0.10207405064222282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01106484341869645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012732182387671142,0.0,0.009246764703569924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020037005607295433,0.0,0.0,0.0,0.0,0.10207405064222282,0.0,0.0,0.0,0.0,0.0,0.013337803724012633,0.0,0.006874425447616671,0.10207405064222282,0.0,0.017253497517225984,0.0,0.0,0.0,0.0,0.10207405064222282,0.0,0.0,0.0,0.0,0.01866657967901011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10207405064222282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10207405064222282,0.007593351261524121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10207405064222282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10207405064222282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028863292315004698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014263159655370719,0.0,0.0,0.023474689145219725
Eduardo Molina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056041411355475315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08842127691978054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06507613285803795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5589640740362959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09917971444000799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04292649356629482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0893908968241074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eje Central,0.0,0.0,0.0,0.06293854258491192,0.0,0.0,0.0,0.04785591178942457,0.0,0.0,0.0,0.0,0.0,0.02967695538467945,0.0,0.0,0.0,0.0,0.0,0.27842832283580293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04836525550488578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047347727664716704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27842832283580293,0.0,0.0,0.0,0.04772516215082769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04667755361807252,0.0,0.0,0.0,0.041691484497766176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022453845065194614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04841091606791454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El Rosario,0.0,0.0,0.03963721527528245,0.0,0.0,0.0,0.0,0.007827890952779583,0.01809153038957575,0.0,0.0,0.00958906920803495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03963721527528245,0.0,0.0,0.015011839630271927,0.0,0.007203667003806671,0.0,0.008551560054540105,0.03963721527528245,0.0,0.007244244878442874,0.0,0.0,0.0,0.0,0.03963721527528245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03963721527528245,0.0,0.0,0.0,0.0,0.007697655076094672,0.0,0.0,0.0,0.013313886678172087,0.0,0.0,0.0,0.01063416464203965,0.03963721527528245,0.010568374173397408,0.0,0.0,0.006903811202093865,0.0,0.020287828891157888,0.03963721527528245,0.03963721527528245,0.03963721527528245,0.0,0.03963721527528245,0.0,0.0,0.014751920586011985,0.0,0.03963721527528245,0.0,0.0,0.0,0.0,0.03963721527528245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03963721527528245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01884844814606795,0.0,0.0,0.01959222726856083,0.0,0.0,0.0,0.0,0.01897414589537009,0.0,0.0,0.03963721527528245,0.03963721527528245,0.0,0.03963721527528245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021849539337924596,0.0,0.0,0.0,0.0054145498647302425,0.03963721527528245,0.0,0.0,0.0,0.005768057306954348,0.008248070640257659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03963721527528245,0.011368365096924814,0.0,0.0,0.018789278121705718
Ermita,0.0,0.0,0.0,0.00492545060062434,0.0,0.0,0.0,0.0,0.004566907311637979,0.0,0.0,0.002386265073892691,0.019320844243574962,0.008586074830912192,0.0,0.0,0.0,0.003414715748683034,0.0,0.05796253273072492,0.0,0.0,0.0034617646848142626,0.002544036003772062,0.0,0.010391274834645085,0.0,0.00837601387482003,0.0,0.0,0.007069583512657806,0.019320844243574962,0.0,0.0,0.019320844243574962,0.0,0.0,0.003991438604589834,0.0,0.038641688487149925,0.0,0.0,0.0,0.0,0.0,0.019320844243574962,0.0,0.007492020288909088,0.0,0.00378690038082408,0.0,0.019320844243574962,0.0,0.013021477284029508,0.0,0.0,0.0,0.0026442553501028108,0.0,0.012656850848941867,0.0,0.0,0.003400996876550645,0.0,0.010121708928872429,0.0,0.0,0.0,0.0,0.019320844243574962,0.0,0.0,0.0,0.0,0.0,0.019320844243574962,0.0,0.038641688487149925,0.019320844243574962,0.019320844243574962,0.003536757274696496,0.0,0.0,0.019320844243574962,0.0030864357713227208,0.0,0.0,0.038641688487149925,0.0,0.00449512818752492,0.0,0.019320844243574962,0.0,0.0,0.038641688487149925,0.012434683745716917,0.019320844243574962,0.0,0.01645159824721318,0.0,0.0,0.0,0.0,0.009623515095053815,0.0,0.0,0.019320844243574962,0.0,0.019320844243574962,0.019320844243574962,0.019320844243574962,0.01478805805813072,0.019320844243574962,0.0,0.003269148298146147,0.0,0.0,0.010809961115891777,0.0,0.019320844243574962,0.019320844243574962,0.0052580111603905836,0.019320844243574962,0.0,0.019320844243574962,0.038641688487149925,0.01638203250357999,0.008019330890919925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038641688487149925,0.0,0.0,0.019320844243574962,0.019320844243574962,0.0,0.0,0.0,0.0,0.0,0.013761788287173607,0.0,0.019320844243574962,0.011732890825536423
